[Timex Trainer Data File]
[session data]
version=1.2_mm/dd/yyyy
Sessiondate=1/7/2005 12:00:43
sportName=Running
sportID=3
distanceunit=mi
avgspeedunit=0
maxspeedunit=0
avgpaceunits=0
maxpaceunits=0
distance=3.999
duration=2677
description=Sample workout - a run near Timex building^^speed/distance/position/altitude PLUS Heart Rate
sessionType=20
maxHR=192
maxSpeed=7.8
avgHR=169
avgSpeed=5.4
fromDataRecorder=True
TimeZone1=60
TimeZone2=120
TimeZone3=60
TimeZone4=240
TimeZone5=2160

[recorded]
duration(s),hr,speed(mph),distance(mi),data_flag,longitude,latitude,altitude,acqstatus,trueheading,magheading
"657","0","6.2","1.132","2","-73.14957","41.52276","824","3","342","356"
"660","0","6.1","1.138","2","-73.14959","41.52285","816","3","350","6"
"664","0","6.1","1.144","2","-73.14964","41.52293","810","3","346","0"
"668","0","6.2","1.15","2","-73.14964","41.52293","808","3","346","0"
"671","0","6.3","1.156","2","-73.14964","41.52293","806","3","346","0"
"675","0","6.4","1.162","2","-73.14964","41.52293","804","3","346","0"
"678","0","6.5","1.168","2","-73.14964","41.52293","803","3","346","0"
"682","0","6.7","1.174","2","-73.14964","41.52293","802","3","346","0"
"685","0","6.9","1.181","2","-73.14987","41.52343","801","3","336","352"
"689","0","6","1.187","2","-73.14991","41.52351","798","3","338","352"
"693","0","7","1.193","2","-73.14996","41.52358","794","3","338","352"
"696","0","6.9","1.199","2","-73.14996","41.52358","793","3","338","352"
"700","0","6.8","1.205","2","-73.14996","41.52358","792","3","338","352"
"703","0","6.7","1.211","2","-73.14996","41.52358","791","3","338","352"
"707","0","6.5","1.217","2","-73.14996","41.52358","790","3","338","352"
"710","0","6.3","1.223","2","-73.14996","41.52358","789","3","338","352"
"714","0","6.1","1.23","2","-73.14996","41.52358","788","3","338","352"
"718","0","5.9","1.237","2","-73.15028","41.52418","788","3","336","350"
"721","0","6.8","1.243","2","-73.15032","41.52427","782","3","340","354"
"725","0","5.5","1.248","2","-73.15034","41.52433","784","3","338","352"
"728","0","5.6","1.254","2","-73.15034","41.52433","782","3","338","352"
"732","0","5.7","1.26","2","-73.15034","41.52433","780","3","338","352"
"735","0","5.8","1.266","2","-73.15034","41.52433","778","3","338","352"
"739","0","5.9","1.272","2","-73.15034","41.52433","776","3","338","352"
"743","0","6","1.278","2","-73.15034","41.52433","774","3","338","352"
"746","0","6.1","1.285","2","-73.15034","41.52433","773","3","338","352"
"750","0","6.3","1.292","2","-73.15064","41.52493","772","3","336","350"
"753","0","7.2","1.3","2","-73.1507","41.52502","770","3","336","350"
"757","0","6.8","1.307","2","-73.15075","41.52512","764","3","340","354"
"760","0","6.8","1.312","2","-73.15075","41.52512","763","3","340","354"
"764","0","6.7","1.318","2","-73.15086","41.52525","762","3","332","346"
"768","0","6.7","1.322","2","-73.15086","41.52525","758","3","332","346"
"771","0","6.7","1.326","2","-73.15086","41.52525","755","3","332","346"
"775","0","6.7","1.33","2","-73.15107","41.52527","752","3","252","268"
"778","0","6.9","1.336","2","-73.15107","41.52527","746","3","252","268"
"782","0","7.1","1.342","2","-73.15128","41.52521","740","3","254","268"
"785","0","7.4","1.348","2","-73.15139","41.52521","739","3","254","268"
"789","0","6.8","1.354","2","-73.1515","41.52519","736","3","258","272"
"793","0","6.8","1.36","2","-73.1515","41.52519","736","3","258","272"
"796","0","6.8","1.366","2","-73.1515","41.52519","736","3","258","272"
"800","0","6.9","1.372","2","-73.1515","41.52519","736","3","258","272"
"803","0","7","1.378","2","-73.1515","41.52519","737","3","258","272"
"807","0","7.1","1.384","2","-73.1515","41.52519","738","3","258","272"
"810","0","7.2","1.391","2","-73.1515","41.52519","739","3","258","272"
"814","0","7.3","1.398","2","-73.15234","41.52508","740","3","264","278"
"818","0","7","1.404","2","-73.15234","41.52508","740","3","264","278"
"821","0","6.6","1.411","2","-73.15234","41.52508","741","3","264","278"
"825","0","6.2","1.418","2","-73.15273","41.52508","742","3","268","282"
"828","0","6.2","1.423","2","-73.15273","41.52508","741","3","268","282"
"832","0","6.3","1.429","2","-73.15273","41.52508","741","3","268","282"
"835","0","6.4","1.435","2","-73.15273","41.52508","741","3","268","282"
"839","0","6.5","1.441","2","-73.15315","41.52506","741","3","262","276"
"843","0","6.5","1.448","2","-73.15326","41.52508","744","3","264","278"
"846","0","6.7","1.454","2","-73.15341","41.52508","749","3","266","282"
"850","0","6.6","1.46","2","-73.15352","41.52508","746","3","272","286"
"853","0","6.6","1.467","2","-73.15365","41.5251","743","3","272","286"
"857","0","6.5","1.473","2","-73.15365","41.5251","742","3","272","286"
"860","0","6.4","1.479","2","-73.15365","41.5251","741","3","272","286"
"864","0","6.3","1.485","2","-73.15365","41.5251","740","3","272","286"
"868","0","6.2","1.491","2","-73.15365","41.5251","740","3","272","286"
"871","0","6","1.497","2","-73.15365","41.5251","740","3","272","286"
"875","0","5.8","1.503","2","-73.15365","41.5251","740","3","272","286"
"878","0","5.6","1.509","2","-73.15365","41.5251","740","3","272","286"
"882","0","5.4","1.516","2","-73.15461","41.52519","740","3","278","292"
"885","0","5.9","1.523","2","-73.1547","41.52523","741","3","294","308"
"889","0","5.9","1.523","2","-73.1547","41.52523","741","3","294","308"
"892","0","6.2","1.537","2","-73.15493","41.52531","734","3","294","308"
"896","0","6.8","1.543","2","-73.15504","41.52534","733","3","292","306"
"900","0","6.4","1.549","2","-73.15515","41.52538","730","3","298","312"
"903","0","6.3","1.555","2","-73.15515","41.52538","727","3","298","312"
"907","0","6.2","1.561","2","-73.15515","41.52538","724","3","298","312"
"910","0","6.1","1.567","2","-73.15515","41.52538","721","3","298","312"
"914","0","6","1.573","2","-73.15515","41.52538","718","3","298","312"
"917","0","5.9","1.579","2","-73.15515","41.52538","715","3","298","312"
"921","0","5.8","1.585","2","-73.15515","41.52538","713","3","298","312"
"925","0","5.7","1.591","2","-73.15582","41.52575","711","3","324","338"
"928","0","5.9","1.598","2","-73.15582","41.52575","707","3","324","338"
"932","0","6.1","1.605","2","-73.15601","41.52589","703","3","322","336"
"935","0","6.1","1.612","2","-73.15609","41.52594","705","3","326","340"
"939","0","5.9","1.617","2","-73.15609","41.52594","707","3","326","340"
"942","0","5.7","1.622","2","-73.15609","41.52594","709","3","326","340"
"946","0","5.4","1.628","2","-73.15609","41.52594","711","3","326","340"
"950","0","5.1","1.634","2","-73.15639","41.52618","713","3","320","334"
"953","0","5.1","1.639","2","-73.15639","41.52618","716","3","320","334"
"957","0","5","1.645","2","-73.15654","41.52633","719","3","332","346"
"960","0","5.3","1.651","2","-73.15654","41.52633","716","3","332","346"
"964","0","5.7","1.657","2","-73.15667","41.52645","713","3","324","338"
"967","0","5.7","1.663","2","-73.15667","41.52645","708","3","324","338"
"971","0","5.7","1.669","2","-73.15667","41.52645","704","3","324","338"
"975","0","5.8","1.675","2","-73.15688","41.52665","700","3","324","338"
"978","0","5.8","1.679","2","-73.15688","41.52665","699","3","324","338"
"982","0","5.8","1.684","2","-73.15688","41.52665","698","3","324","338"
"985","0","5.8","1.689","2","-73.15712","41.52673","698","3","280","294"
"989","0","5.6","1.695","2","-73.15725","41.52673","696","3","262","278"
"992","0","5.7","1.701","2","-73.15733","41.52671","689","3","250","264"
"996","0","5.5","1.706","2","-73.15733","41.52671","687","3","250","264"
"1000","0","5.2","1.711","2","-73.15733","41.52671","686","3","250","264"
"1003","0","4.9","1.716","2","-73.15755","41.52656","685","3","212","226"
"1007","0","5.2","1.721","2","-73.15755","41.52656","683","3","212","226"
"1010","0","5.5","1.726","2","-73.15755","41.52656","681","3","212","226"
"1014","0","5.9","1.732","2","-73.15766","41.52634","680","3","202","216"
"1017","0","5.8","1.738","2","-73.15766","41.52634","683","3","202","216"
"1021","0","5.6","1.744","2","-73.15766","41.52634","686","3","202","216"
"1025","0","5.4","1.751","2","-73.15775","41.52607","690","3","204","218"
"1028","0","5.3","1.757","2","-73.15775","41.52607","697","3","204","218"
"1032","0","5.2","1.763","2","-73.15775","41.52607","704","3","204","218"
"1035","0","5.1","1.769","2","-73.15775","41.52607","712","3","204","218"
"1039","0","5","1.775","2","-73.15775","41.52607","720","3","204","218"
"1042","0","4.9","1.781","2","-73.15775","41.52607","728","3","204","218"
"1046","0","4.8","1.787","2","-73.15791","41.52557","736","3","198","212"
"1050","0","4.5","1.79","2","-73.15794","41.52553","731","3","190","204"
"1053","0","5.4","1.796","2","-73.15794","41.52544","721","3","178","192"
"1057","0","5.4","1.802","2","-73.15794","41.52544","707","3","178","192"
"1060","0","5.4","1.808","2","-73.15794","41.52544","693","3","178","192"
"1064","0","5.4","1.814","2","-73.15791","41.52517","679","3","184","198"
"1067","0","5.4","1.818","2","-73.15791","41.52517","679","2","184","198"
"1071","0","5.4","1.822","2","-73.15791","41.52517","679","2","184","198"
"1075","0","5.3","1.827","2","-73.15796","41.52499","679","2","174","188"
"1078","0","5","1.834","2","-73.15796","41.52499","689","3","174","188"
"1082","0","4.7","1.842","2","-73.15796","41.52499","694","3","174","188"
"1085","0","4.3","1.85","2","-73.15788","41.52467","699","3","190","206"
"1089","0","4.3","1.855","2","-73.15788","41.52467","689","3","190","206"
"1092","0","4.4","1.861","2","-73.15788","41.52467","679","3","190","206"
"1096","0","4.5","1.867","2","-73.15788","41.52467","669","3","190","206"
"1100","0","4.6","1.873","2","-73.15785","41.52435","659","3","186","200"
"1103","0","4.7","1.879","2","-73.15785","41.52435","648","3","186","200"
"1107","0","4.9","1.885","2","-73.15785","41.52435","637","3","186","200"
"1110","0","5.1","1.891","2","-73.15785","41.52435","626","3","186","200"
"1114","0","5.3","1.897","2","-73.15785","41.52401","616","3","186","200"
"1117","0","5.2","1.904","2","-73.15785","41.52401","612","3","186","200"
"1121","0","5.1","1.911","2","-73.15785","41.52401","609","3","186","200"
"1125","0","5","1.918","2","-73.15785","41.52401","606","3","186","200"
"1128","0","4.9","1.925","2","-73.15785","41.52401","603","3","186","200"
"1132","0","4.8","1.932","2","-73.15785","41.52401","600","3","186","200"
"1135","0","4.6","1.939","2","-73.15785","41.52401","597","3","186","200"
"1139","0","4.4","1.946","2","-73.158","41.52332","594","3","198","212"
"1142","0","4.9","1.951","2","-73.15802","41.52326","590","3","196","210"
"1146","0","4.9","1.958","2","-73.15802","41.52326","586","3","196","210"
"1150","0","4.9","1.965","2","-73.15802","41.52326","582","3","196","210"
"1153","0","4.9","1.972","2","-73.15802","41.52326","578","3","196","210"
"1157","0","4.9","1.979","2","-73.15811","41.52287","574","3","190","206"
"1160","0","4.9","1.984","2","-73.15811","41.52287","575","3","190","206"
"1164","0","4.9","1.99","2","-73.15811","41.52287","576","3","190","206"
"1167","0","4.9","1.996","2","-73.15811","41.52287","577","3","190","206"
"1171","0","4.8","2.002","2","-73.15817","41.52253","578","3","186","200"
"1175","0","5","2.007","2","-73.15817","41.52253","577","3","186","200"
"1178","0","5.3","2.013","2","-73.15817","41.52253","576","3","186","200"
"1182","0","5.6","2.019","2","-73.15826","41.52231","575","3","184","198"
"1185","0","5.5","2.026","2","-73.15828","41.52223","578","3","184","198"
"1189","0","5.3","2.031","2","-73.15828","41.52223","579","3","184","198"
"1192","0","5.1","2.036","2","-73.15828","41.52223","580","3","184","198"
"1196","0","4.9","2.041","2","-73.15828","41.52223","581","3","184","198"
"1200","0","4.6","2.046","2","-73.15828","41.52223","583","3","184","198"
"1203","0","4.3","2.051","2","-73.15833","41.52184","585","3","182","196"
"1207","0","4.4","2.056","2","-73.15835","41.5218","580","3","180","194"
"1210","0","4.5","2.062","2","-73.15835","41.5218","441","3","180","194"
"1214","0","4.6","2.068","2","-73.15836","41.5216","558","3","172","186"
"1217","0","5.2","2.075","2","-73.15835","41.52152","553","3","176","192"
"1221","0","5.2","2.081","2","-73.15835","41.52152","554","3","176","192"
"1225","0","5.2","2.087","2","-73.15835","41.52152","555","3","176","192"
"1228","0","5.2","2.094","2","-73.15835","41.52152","556","3","176","192"
"1232","0","5.2","2.101","2","-73.15835","41.52152","557","3","176","192"
"1235","0","5.2","2.108","2","-73.15833","41.52105","558","3","178","192"
"1239","0","5.6","2.115","2","-73.15833","41.52094","552","3","174","188"
"1242","0","5.6","2.121","2","-73.15833","41.52094","432","3","174","188"
"1246","0","5.5","2.127","2","-73.1583","41.52077","568","3","174","188"
"1250","0","5.1","2.132","2","-73.1583","41.52073","574","3","178","192"
"1253","0","5.1","2.138","2","-73.1583","41.52073","579","3","178","192"
"1257","0","5.1","2.144","2","-73.1583","41.52073","585","3","178","192"
"1260","0","5.1","2.15","2","-73.1583","41.52073","591","3","178","192"
"1264","0","5.1","2.156","2","-73.1583","41.52073","597","3","178","192"
"1267","0","5","2.162","2","-73.15835","41.52028","603","3","198","212"
"1271","0","5.1","2.17","2","-73.15839","41.52016","599","3","200","214"
"1274","0","5.1","2.176","2","-73.15839","41.52008","592","3","196","210"
"1278","0","5.1","2.182","2","-73.15839","41.52008","589","3","196","210"
"1282","0","5.2","2.188","2","-73.15839","41.52008","586","3","196","210"
"1285","0","5.3","2.194","2","-73.15839","41.52008","583","3","196","210"
"1289","0","5.4","2.2","2","-73.15839","41.52008","580","3","196","210"
"1292","0","5.5","2.206","2","-73.15839","41.52008","578","3","196","210"
"1296","0","5.6","2.213","2","-73.15854","41.51954","576","3","198","212"
"1299","0","6.5","2.221","2","-73.15856","41.51946","588","3","200","214"
"1303","0","5.1","2.228","2","-73.15858","41.51935","602","3","196","210"
"1307","0","4.7","2.233","2","-73.1586","41.51929","611","3","198","212"
"1310","0","4.7","2.239","2","-73.1586","41.51929","617","3","198","212"
"1314","0","4.8","2.245","2","-73.15867","41.51909","623","3","196","210"
"1317","0","4.8","2.251","2","-73.15867","41.51909","623","3","196","210"
"1321","0","4.8","2.257","2","-73.15867","41.51909","623","3","196","210"
"1324","0","4.8","2.263","2","-73.15867","41.51909","623","3","196","210"
"1328","0","4.8","2.269","2","-73.15867","41.51909","623","3","196","210"
"1332","0","4.8","2.275","2","-73.15867","41.51909","624","3","196","210"
"1335","0","4.9","2.282","2","-73.15888","41.5186","625","3","204","218"
"1339","0","5.4","2.29","2","-73.15891","41.51847","629","3","192","206"
"1342","0","5","2.295","2","-73.15891","41.51847","628","3","192","206"
"1346","0","4.5","2.301","2","-73.15897","41.51832","628","3","196","210"
"1349","0","4.9","2.306","2","-73.15897","41.51826","629","3","190","204"
"1353","0","4.9","2.311","2","-73.15897","41.51826","630","3","190","204"
"1357","0","4.9","2.316","2","-73.15897","41.51826","631","3","190","204"
"1360","0","4.9","2.321","2","-73.15897","41.51826","633","3","190","204"
"1364","0","4.9","2.327","2","-73.15897","41.51826","635","3","190","204"
"1367","0","4.9","2.333","2","-73.15912","41.51787","637","3","200","214"
"1371","0","4.9","2.338","2","-73.15912","41.51787","639","3","200","214"
"1374","0","4.8","2.344","2","-73.1592","41.51774","641","3","194","208"
"1378","0","4.5","2.35","2","-73.15925","41.51765","635","3","196","210"
"1382","0","4.8","2.355","2","-73.15929","41.51759","634","3","196","210"
"1385","0","4.7","2.36","2","-73.15929","41.51759","629","3","196","210"
"1389","0","4.6","2.366","2","-73.15929","41.51759","625","3","196","210"
"1392","0","4.5","2.372","2","-73.15929","41.51759","621","3","196","210"
"1396","0","4.4","2.378","2","-73.15929","41.51759","617","3","196","210"
"1399","0","4.3","2.384","2","-73.15929","41.51759","613","3","196","210"
"1403","0","4.2","2.39","2","-73.15929","41.51759","609","3","196","210"
"1407","0","4.1","2.396","2","-73.15948","41.51701","605","3","190","204"
"1410","0","4.5","2.402","2","-73.15948","41.51701","600","3","190","204"
"1414","0","4.9","2.409","2","-73.15948","41.51682","595","3","190","204"
"1417","0","4.5","2.414","2","-73.15952","41.51675","588","3","194","208"
"1421","0","4.9","2.419","2","-73.15957","41.51669","593","3","192","206"
"1424","0","5.1","2.425","2","-73.15957","41.51669","587","3","192","206"
"1428","0","5.3","2.431","2","-73.15957","41.51669","582","3","192","206"
"1432","0","5.5","2.438","2","-73.15957","41.51669","577","3","192","206"
"1435","0","5.7","2.445","2","-73.15976","41.51635","572","3","210","224"
"1439","0","4.4","2.45","2","-73.15983","41.51628","566","3","216","230"
"1442","0","4.6","2.456","2","-73.15983","41.51628","357","3","216","230"
"1446","0","4.8","2.462","2","-73.15983","41.51628","405","3","216","230"
"1449","0","5","2.468","2","-73.15983","41.51628","453","3","216","230"
"1453","0","5.2","2.474","2","-73.15983","41.51628","501","3","216","230"
"1457","0","5.4","2.48","2","-73.16017","41.51598","549","3","218","232"
"1460","0","5.3","2.485","2","-73.16017","41.51598","547","3","218","232"
"1464","0","5.2","2.49","2","-73.16017","41.51598","546","3","218","232"
"1467","0","5.1","2.496","2","-73.16017","41.51598","545","3","218","232"
"1471","0","4.9","2.502","2","-73.16036","41.51568","544","3","178","194"
"1474","0","4.9","2.505","2","-73.16036","41.51566","549","3","146","160"
"1478","0","5","2.507","2","-73.16028","41.51566","561","3","106","120"
"1482","0","5","2.511","2","-73.16019","41.51566","567","3","104","118"
"1485","0","5","2.517","2","-73.16019","41.51566","568","3","104","118"
"1489","0","5","2.523","2","-73.16019","41.51566","569","3","104","118"
"1492","0","5","2.529","2","-73.16019","41.51566","570","3","104","118"
"1496","0","4.9","2.535","2","-73.16019","41.51566","571","3","104","118"
"1499","0","4.8","2.541","2","-73.16019","41.51566","572","3","104","118"
"1503","0","4.7","2.547","2","-73.16019","41.51566","573","3","104","118"
"1507","0","4.6","2.554","2","-73.15952","41.51532","575","3","122","136"
"1510","0","4.7","2.559","2","-73.15952","41.51532","575","3","122","136"
"1514","0","4.9","2.564","2","-73.15952","41.51532","575","3","122","136"
"1517","0","5.1","2.57","2","-73.15925","41.51519","575","3","120","134"
"1521","0","5.1","2.575","2","-73.15925","41.51519","573","3","120","134"
"1524","0","5.1","2.581","2","-73.15925","41.51519","572","3","120","134"
"1528","0","5.1","2.587","2","-73.15925","41.51519","571","3","120","134"
"1532","0","5.1","2.593","2","-73.15925","41.51519","570","3","120","134"
"1535","0","5.2","2.599","2","-73.15884","41.51493","569","3","122","136"
"1539","0","5.3","2.605","2","-73.15875","41.51487","568","3","128","142"
"1542","0","5.3","2.61","2","-73.15875","41.51487","568","3","128","142"
"1546","0","5.3","2.616","2","-73.15875","41.51487","569","3","128","142"
"1549","0","5.2","2.622","2","-73.15875","41.51487","570","3","128","142"
"1553","0","5.1","2.628","2","-73.15875","41.51487","571","3","128","142"
"1557","0","5","2.634","2","-73.15828","41.51469","572","3","94","108"
"1560","0","5","2.638","2","-73.15828","41.51469","574","3","94","108"
"1564","0","5","2.642","2","-73.15828","41.51469","576","3","94","108"
"1567","0","5","2.647","2","-73.15828","41.51469","578","3","94","108"
"1571","0","4.9","2.652","2","-73.15791","41.51469","581","3","70","84"
"1574","0","4.4","2.656","2","-73.15785","41.51472","583","3","66","80"
"1578","0","3.1","2.657","2","-73.15781","41.51472","590","3","62","76"
"1582","0","3.7","2.66","2","-73.15778","41.51474","596","3","62","76"
"1585","0","4.5","2.666","2","-73.15778","41.51474","605","3","62","76"
"1589","0","5.4","2.672","2","-73.15755","41.5148","614","3","62","76"
"1592","0","5.1","2.675","2","-73.15755","41.5148","620","3","62","76"
"1596","0","4.8","2.679","2","-73.15755","41.5148","626","3","62","76"
"1599","0","4.5","2.683","2","-73.15738","41.51489","632","3","44","60"
"1603","0","4.3","2.689","2","-73.15727","41.51493","638","3","48","62"
"1606","0","4.3","2.693","2","-73.15721","41.51495","642","3","50","64"
"1610","0","4.4","2.698","2","-73.15721","41.51495","647","3","50","64"
"1614","0","4.6","2.703","2","-73.15721","41.51495","652","3","50","64"
"1617","0","4.8","2.708","2","-73.15721","41.51495","658","3","50","64"
"1621","0","5","2.713","2","-73.15721","41.51495","664","3","50","64"
"1624","0","5.2","2.719","2","-73.15678","41.51513","670","3","50","64"
"1628","0","4.5","2.724","2","-73.15672","41.51519","678","3","54","68"
"1631","0","3.5","2.728","2","-73.15665","41.51521","684","3","58","72"
"1635","0","4.1","2.733","2","-73.15654","41.51525","686","3","50","64"
"1639","0","3.9","2.738","2","-73.15648","41.51527","691","3","46","60"
"1642","0","4.6","2.743","2","-73.15648","41.51527","693","3","46","60"
"1646","0","5.3","2.749","2","-73.15635","41.51542","696","3","46","60"
"1649","0","5.4","2.756","2","-73.15627","41.51549","689","3","52","66"
"1653","0","5.5","2.763","2","-73.15627","41.51549","687","3","52","66"
"1656","0","5.6","2.771","2","-73.15601","41.51558","685","3","64","78"
"1660","0","5.6","2.776","2","-73.15601","41.51558","682","3","64","78"
"1664","0","5.6","2.781","2","-73.15585","41.51564","680","3","70","84"
"1667","0","6.5","2.789","2","-73.15572","41.5157","690","3","70","84"
"1671","0","4.9","2.796","2","-73.15558","41.51577","701","3","70","84"
"1674","0","4.2","2.8","2","-73.15558","41.51577","699","3","70","84"
"1678","0","3.4","2.804","2","-73.15543","41.51577","698","3","58","72"
"1681","0","4","2.807","2","-73.15538","41.51579","698","3","42","56"
"1685","0","4.1","2.812","2","-73.15538","41.51579","706","3","42","56"
"1689","0","4.3","2.817","2","-73.15524","41.51588","715","3","46","62"
"1692","0","4.5","2.822","2","-73.15524","41.51588","716","3","46","62"
"1696","0","4.7","2.827","2","-73.15504","41.51592","717","3","66","80"
"1699","0","5.1","2.834","2","-73.15491","41.51594","715","3","74","88"
"1703","0","4.9","2.841","2","-73.15479","41.51596","718","3","76","90"
"1706","0","5.5","2.847","2","-73.1547","41.516","719","3","80","94"
"1710","0","4.8","2.852","2","-73.1547","41.516","720","3","80","94"
"1714","0","4","2.858","2","-73.15448","41.51605","722","3","84","98"
"1717","0","3.8","2.864","2","-73.15436","41.51607","730","3","76","92"
"1721","0","3.2","2.869","2","-73.15427","41.51609","727","3","82","96"
"1724","0","3.5","2.873","2","-73.15427","41.51609","720","3","82","96"
"1728","0","3.8","2.877","2","-73.1541","41.51609","713","3","82","96"
"1731","0","3.6","2.881","2","-73.15403","41.51611","715","3","88","102"
"1735","0","3.7","2.885","2","-73.15397","41.51611","709","3","80","94"
"1739","0","3.4","2.889","2","-73.15388","41.51611","709","3","80","94"
"1742","0","3.6","2.894","2","-73.15388","41.51611","707","3","80","94"
"1746","0","3.8","2.899","2","-73.15369","41.51611","705","3","84","98"
"1749","0","3.5","2.902","2","-73.15365","41.51611","696","3","80","94"
"1753","0","3.1","2.904","2","-73.15358","41.51613","696","3","76","90"
"1756","0","4.5","2.909","2","-73.15352","41.51616","692","3","72","86"
"1760","0","3.3","2.913","2","-73.15341","41.51616","698","3","90","104"
"1764","0","3.7","2.917","2","-73.15337","41.51616","689","3","90","104"
"1767","0","3.8","2.92","2","-73.15331","41.51616","684","3","80","94"
"1771","0","3.3","2.923","2","-73.15321","41.51616","694","3","96","110"
"1774","0","3.8","2.928","2","-73.15321","41.51616","694","3","96","110"
"1778","0","4.4","2.933","2","-73.15305","41.51609","694","3","100","114"
"1781","0","4.2","2.938","2","-73.15296","41.51607","692","3","100","114"
"1785","0","5","2.944","2","-73.15287","41.516","691","3","112","126"
"1789","0","4.3","2.949","2","-73.15281","41.516","695","3","106","120"
"1792","0","4.3","2.949","2","-73.15281","41.516","695","3","106","120"
"1796","0","4.3","2.959","2","-73.15264","41.5159","698","3","122","136"
"1799","0","4.2","2.964","2","-73.15255","41.51588","692","3","98","112"
"1803","0","5.3","2.971","2","-73.15242","41.51583","689","3","96","110"
"1806","0","4.5","2.976","2","-73.15234","41.51581","694","3","106","120"
"1810","0","4.3","2.98","2","-73.15228","41.51579","701","3","110","124"
"1814","0","6.2","2.986","2","-73.15217","41.51577","699","3","98","112"
"1817","0","4.1","2.993","2","-73.15206","41.5157","690","3","102","116"
"1821","0","6","3.001","2","-73.15189","41.51566","683","3","86","100"
"1824","0","5.5","3.005","2","-73.15189","41.51566","683","3","86","100"
"1828","0","4.9","3.01","2","-73.15172","41.51568","684","3","80","94"
"1831","0","4.1","3.011","2","-73.15172","41.51568","689","3","80","94"
"1835","0","3.3","3.013","2","-73.1517","41.51572","694","3","42","56"
"1839","0","3.5","3.016","2","-73.1517","41.51572","700","3","42","56"
"1842","0","3.7","3.019","2","-73.1517","41.51572","707","3","42","56"
"1846","0","4","3.023","2","-73.15159","41.51585","714","3","24","38"
"1849","0","4.3","3.027","2","-73.15157","41.5159","721","3","20","34"
"1853","0","3.8","3.03","2","-73.15154","41.51594","733","3","22","36"
"1856","0","4.2","3.034","2","-73.15152","41.516","742","3","22","36"
"1860","0","3.3","3.038","2","-73.1515","41.51607","752","3","22","36"
"1864","0","2.8","3.041","2","-73.15148","41.51609","761","3","20","34"
"1867","0","2.7","3.046","2","-73.15144","41.51616","775","3","24","38"
"1871","0","3.4","3.051","2","-73.15137","41.51624","790","3","26","40"
"1874","0","3.6","3.056","2","-73.15137","41.51624","798","3","26","40"
"1878","0","3.8","3.061","2","-73.15128","41.51635","806","3","30","44"
"1881","0","4.1","3.066","2","-73.15122","41.51641","819","3","30","46"
"1885","0","3.3","3.072","2","-73.15114","41.51645","834","3","46","62"
"1889","0","3.7","3.077","2","-73.15107","41.51652","840","3","60","74"
"1892","0","3.6","3.083","2","-73.15107","41.51652","849","3","60","74"
"1896","0","3.4","3.09","2","-73.15081","41.51658","858","3","72","86"
"1899","0","3.9","3.095","2","-73.15073","41.51658","859","3","68","82"
"1903","0","3.6","3.1","2","-73.15062","41.51661","864","3","74","88"
"1906","0","2.9","3.106","2","-73.15054","41.51665","879","3","74","88"
"1910","0","3.5","3.112","2","-73.15054","41.51665","884","3","74","88"
"1914","0","4.1","3.118","2","-73.15034","41.51671","890","3","64","78"
"1917","0","3.4","3.122","2","-73.15023","41.51674","895","3","72","86"
"1921","0","3.9","3.128","2","-73.15012","41.51678","902","3","66","80"
"1924","0","4.1","3.133","2","-73.15012","41.51678","904","3","66","80"
"1928","0","4.3","3.138","2","-73.14996","41.51682","907","3","56","70"
"1931","0","3","3.142","2","-73.14989","41.51682","904","3","56","70"
"1935","0","3.4","3.147","2","-73.14989","41.51682","906","3","56","70"
"1939","0","3.9","3.152","2","-73.14972","41.51688","909","3","64","80"
"1942","0","3.5","3.156","2","-73.14972","41.51688","907","3","64","80"
"1946","0","3","3.16","2","-73.14957","41.51693","906","3","62","78"
"1949","0","3.2","3.164","2","-73.14948","41.51693","902","3","62","76"
"1953","0","2.8","3.169","2","-73.1494","41.51697","890","3","60","74"
"1956","0","3.2","3.174","2","-73.14933","41.51701","890","3","58","72"
"1960","0","3.1","3.179","2","-73.14922","41.51706","884","3","62","76"
"1964","0","3.8","3.184","2","-73.14916","41.51708","883","3","60","76"
"1967","0","4.7","3.192","2","-73.14901","41.51712","874","3","70","84"
"1971","0","4.7","3.199","2","-73.1489","41.51708","865","3","116","132"
"1974","0","4.7","3.208","2","-73.1489","41.51708","851","3","116","132"
"1978","0","4.8","3.217","2","-73.14869","41.51686","838","3","160","174"
"1981","0","5.1","3.221","2","-73.14867","41.5168","838","3","162","176"
"1985","0","5.2","3.226","2","-73.14867","41.5168","697","3","162","176"
"1988","0","5.3","3.231","2","-73.14852","41.51674","813","3","150","164"
"1992","0","5","3.236","2","-73.14852","41.51674","806","3","150","164"
"1996","0","4.6","3.241","2","-73.14839","41.51662","800","3","132","146"
"1999","0","4.6","3.245","2","-73.14839","41.51662","794","3","132","146"
"2003","0","4.6","3.25","2","-73.14819","41.51658","788","3","116","130"
"2006","0","4.2","3.254","2","-73.14813","41.51656","781","3","114","128"
"2010","0","4.3","3.258","2","-73.14805","41.51654","781","3","110","124"
"2013","0","4.3","3.262","2","-73.14798","41.51652","780","3","110","124"
"2017","0","5.4","3.268","2","-73.1479","41.51648","776","3","118","132"
"2021","0","5.4","3.274","2","-73.14781","41.51645","770","3","118","132"
"2024","0","5.4","3.28","2","-73.14781","41.51645","764","3","118","132"
