[Timex Trainer Data File]
[session data]
version=1.0
Sessiondate=1/3/2005 2:45:06 PM
sportName=Running
sportID=3
distanceunit=mi
avgspeedunit=0
maxspeedunit=0
avgpaceunits=0
maxpaceunits=0
distance=11.2
duration=5326
description=Sample Workout - Heart Rate and Speed & Distance
sessionType=20
maxHR=179
maxSpeed=15.8
avgHR=153
avgSpeed=7.34
fromDataRecorder=True
TimeZone1=240
TimeZone2=360
TimeZone3=1080
TimeZone4=1620
TimeZone5=2040

[recorded]
duration(s),hr,speed(mph),distance(mi),data_flag
2452.59,0,8.1,5.2,1
2456.16,0,8.1,5.208,1
2459.73,0,7.5,5.216,1
2463.3,0,7.5,5.224,1
2466.87,0,7.8,5.232,1
2470.44,0,8.4,5.241,1
2474.01,0,8.8,5.25,1
2477.58,0,8.2,5.258,1
2481.15,0,8,5.267,1
2484.72,0,7.5,5.275,1
2488.29,0,8,5.283,1
2491.86,0,7.8,5.291,1
2495.43,0,7.7,5.298,1
2499,0,7.7,5.306,1
2502.57,0,8.4,5.315,1
2506.14,0,8.2,5.323,1
2509.71,0,8.5,5.331,1
2513.28,0,7.8,5.34,1
2516.85,0,8.3,5.348,1
2520.42,0,8.4,5.356,1
2523.99,0,8.5,5.365,1
2527.56,0,8.5,5.374,1
2531.13,0,8.8,5.383,1
2534.7,0,8.9,5.392,1
2538.27,0,9,5.401,1
2541.84,0,9,5.41,1
2545.41,0,8.7,5.418,1
2548.98,0,9.1,5.426,1
2552.55,0,9.6,5.435,1
2556.12,0,8.7,5.443,1
2559.69,0,8.5,5.451,1
2563.26,0,8.3,5.46,1
2566.83,0,8.1,5.467,1
2570.4,0,8,5.475,1
2573.97,0,7.4,5.482,1
2577.54,0,7.4,5.489,1
2581.11,0,5.7,5.495,1
2584.68,0,2.8,5.499,1
2588.25,0,0,5.499,1
2591.82,0,1.4,5.499,1
2595.39,0,3.9,5.502,1
2598.96,0,5.2,5.51,1
2602.53,0,6.6,5.518,1
2606.1,0,8,5.528,1
2609.67,0,7.4,5.537,1
2613.24,0,7.4,5.546,1
2616.81,0,7.8,5.556,1
2620.38,0,8.2,5.565,1
2623.95,0,8.9,5.576,1
2627.52,0,9.3,5.587,1
2631.09,0,9.1,5.599,1
2634.66,0,9.8,5.611,1
2638.23,0,9.5,5.623,1
2641.8,0,8.9,5.634,1
2645.37,0,8.9,5.644,1
2648.94,0,8.8,5.654,1
2652.51,0,8.7,5.665,1
2656.08,0,9.1,5.675,1
2659.65,0,9.8,5.686,1
2663.22,0,10.4,5.697,1
2666.79,0,10.6,5.709,1
2670.36,0,9.8,5.72,1
2673.93,0,9.3,5.731,1
2677.5,0,9.3,5.74,1
2681.07,0,9.1,5.749,1
2684.64,0,9,5.759,1
2688.21,0,8.4,5.768,1
2691.78,0,8.7,5.777,1
2695.35,0,8.7,5.785,1
2698.92,0,8.5,5.793,1
2702.49,0,8.2,5.802,1
2706.06,0,9,5.811,1
2709.63,0,10,5.82,1
2713.2,0,9.9,5.83,1
2716.77,0,8.8,5.84,1
2720.34,0,9.2,5.849,1
2723.91,0,9.3,5.859,1
2727.48,0,9.3,5.868,1
2731.05,0,9.4,5.877,1
2734.62,0,9.6,5.886,1
2738.19,0,8.9,5.895,1
2741.76,0,9,5.904,1
2745.33,0,9.2,5.914,1
2748.9,0,9.3,5.923,1
2752.47,0,9.5,5.933,1
2756.04,0,9.4,5.942,1
2759.61,0,9.6,5.951,1
2763.18,0,9.4,5.96,1
2766.75,0,9.5,5.97,1
2770.32,0,9.5,5.979,1
2773.89,0,9.8,5.989,1
2777.46,0,9.8,5.999,1
2781.03,0,10,6.008,1
2784.6,0,9.5,6.017,1
2788.17,0,9.1,6.026,1
2791.74,0,9.1,6.034,1
2795.31,0,8.9,6.042,1
2798.88,0,8.8,6.051,1
2802.45,0,8.7,6.06,1
2806.02,0,9,6.068,1
2809.59,0,9.3,6.077,1
2813.16,0,9.1,6.086,1
2816.73,0,9.1,6.095,1
2820.3,0,8.3,6.103,1
2823.87,0,8.7,6.111,1
2827.44,0,9.1,6.12,1
2831.01,0,9.3,6.13,1
2834.58,0,9.2,6.139,1
2838.15,0,8.8,6.147,1
2841.72,0,9,6.156,1
2845.29,0,8.9,6.166,1
2848.86,0,8.9,6.175,1
2852.43,0,8.9,6.185,1
2856,0,9,6.194,1
2859.57,0,8.6,6.203,1
2863.14,0,8.4,6.212,1
2866.71,0,8.4,6.219,1
2870.28,0,8.5,6.227,1
2873.85,0,8.1,6.234,1
2877.42,0,8.7,6.242,1
2880.99,0,9.1,6.251,1
2884.56,0,9.1,6.26,1
2888.13,0,9.7,6.269,1
2891.7,0,9.8,6.279,1
2895.27,0,9.5,6.288,1
2898.84,0,9.3,6.297,1
2902.41,0,9.6,6.307,1
2905.98,0,9.4,6.316,1
2909.55,0,9.4,6.325,1
2913.12,0,9.8,6.334,1
2916.69,0,9,6.342,1
2920.26,0,10.3,6.351,1
2923.83,0,5.6,6.356,1
2927.4,0,6.6,6.364,1
2930.97,0,6.6,6.371,1
2934.54,0,8.4,6.379,1
2938.11,0,8.4,6.388,1
2941.68,0,8.5,6.397,1
2945.25,0,8.4,6.406,1
2948.82,0,9,6.414,1
2952.39,0,8.6,6.423,1
2955.96,0,8.6,6.432,1
2959.53,0,8.5,6.441,1
2963.1,0,8.7,6.451,1
2966.67,0,8.8,6.46,1
2970.24,0,8.4,6.467,1
2973.81,0,8.4,6.476,1
2977.38,0,3.6,6.481,1
2980.95,0,3.6,6.486,1
2984.52,0,9.9,6.495,1
2988.09,0,8.6,6.505,1
2991.66,0,7,6.515,1
2995.23,0,7,6.522,1
2998.8,0,8.3,6.529,1
3002.37,0,9.5,6.541,1
3005.94,0,9.7,6.551,1
3009.51,0,9.4,6.562,1
3016.65,0,9,6.581,1
3020.22,0,8.6,6.592,1
3023.79,0,9.2,6.602,1
3027.36,0,9.5,6.613,1
3030.93,0,9.1,6.623,1
3034.5,0,9.2,6.633,1
3038.07,0,9.3,6.642,1
3041.64,0,8.5,6.651,1
3045.21,0,8.5,6.661,1
3048.78,0,7.8,6.67,1
3052.35,0,8.5,6.679,1
3055.92,0,8.4,6.688,1
3059.49,0,8,6.697,1
3063.06,0,8.3,6.705,1
3066.63,0,7.8,6.713,1
3070.2,0,8.4,6.722,1
3073.77,0,7.8,6.73,1
3077.34,0,8.2,6.739,1
3080.91,0,8,6.748,1
3084.48,0,7.8,6.757,1
3088.05,0,7.5,6.765,1
3091.62,0,7.5,6.773,1
3095.19,0,7.5,6.781,1
3098.76,0,8.2,6.79,1
3102.33,0,8.2,6.798,1
3105.9,0,7.2,6.806,1
3109.47,0,7.8,6.815,1
3113.04,0,7.5,6.823,1
3116.61,0,8.1,6.832,1
3120.18,0,8.5,6.841,1
3123.75,0,8.5,6.85,1
3127.32,0,8.7,6.86,1
3130.89,0,8.6,6.869,1
3134.46,0,8.4,6.879,1
3138.03,0,8.9,6.889,1
3141.6,0,8.8,6.898,1
3145.17,0,8.7,6.907,1
3148.74,0,8.7,6.916,1
3152.31,0,8.8,6.926,1
3155.88,0,7.1,6.935,1
3159.45,0,9.8,6.947,1
3163.02,0,9.6,6.958,1
3166.59,0,9.9,6.968,1
3170.16,0,9.9,6.978,1
3173.73,0,9.2,6.988,1
3177.3,0,8.8,6.999,1
3180.87,0,8.8,7.008,1
3184.44,0,8.8,7.017,1
3188.01,0,8.8,7.025,1
3191.58,0,8.9,7.034,1
3195.15,0,8.1,7.043,1
3198.72,0,8.1,7.051,1
3202.29,0,8.1,7.059,1
3205.86,0,7.6,7.068,1
3209.43,0,8,7.076,1
3213,0,8.3,7.085,1
3216.57,0,8.4,7.093,1
3220.14,0,8.4,7.102,1
3223.71,0,8.4,7.111,1
3227.28,0,8,7.121,1
3230.85,0,9.1,7.131,1
3234.42,0,10.2,7.141,1
3237.99,0,9.2,7.15,1
3241.56,0,8.8,7.159,1
3245.13,0,9.1,7.168,1
3248.7,0,9.2,7.177,1
3252.27,0,8.8,7.186,1
3255.84,0,8.6,7.194,1
3259.41,0,8.2,7.202,1
3262.98,0,8.7,7.21,1
3266.55,0,8.1,7.218,1
3270.12,0,8.7,7.226,1
3273.69,0,8,7.235,1
3277.26,0,8,7.243,1
3280.83,0,7.6,7.25,1
3284.4,0,7.1,7.258,1
3287.97,0,9,7.266,1
3291.54,0,8.6,7.274,1
3295.11,0,7.5,7.282,1
3298.68,0,8.2,7.29,1
3302.25,0,7.1,7.297,1
3305.82,0,7.2,7.305,1
3309.39,0,7.2,7.312,1
3312.96,0,6.4,7.319,1
3316.53,0,6.7,7.326,1
3320.1,0,7,7.333,1
3323.67,0,6.5,7.339,1
3327.24,0,8,7.347,1
3330.81,0,8.1,7.354,1
3334.38,0,8.3,7.361,1
3337.95,0,12,7.371,1
3341.52,0,8.2,7.38,1
3345.09,0,5.9,7.386,1
3348.66,0,6.2,7.393,1
3352.23,0,6.9,7.401,1
3355.8,0,6.1,7.408,1
3359.37,0,7.8,7.416,1
3362.94,0,7.5,7.424,1
3366.51,0,7.4,7.432,1
3370.08,0,10.2,7.439,1
3373.65,0,7.1,7.446,1
3377.22,0,7.4,7.454,1
3380.79,0,8.2,7.462,1
3384.36,0,9.1,7.47,1
3387.93,0,7.5,7.479,1
3391.5,0,8.3,7.486,1
3395.07,0,9.1,7.495,1
3398.64,0,8.9,7.503,1
3402.21,0,9.7,7.513,1
3405.78,0,4.7,7.519,1
3409.35,0,8.2,7.526,1
3412.92,0,8.7,7.535,1
3416.49,0,7.7,7.543,1
3420.06,0,8,7.551,1
3423.63,0,8.6,7.56,1
3427.2,0,8.3,7.569,1
3430.77,0,8.2,7.578,1
3434.34,0,9,7.587,1
3437.91,0,9.1,7.597,1
3441.48,0,8.6,7.606,1
3445.05,0,9.1,7.615,1
3448.62,0,8.9,7.625,1
3452.19,0,8.3,7.634,1
3455.76,0,8.1,7.642,1
3459.33,0,8.4,7.651,1
3462.9,0,8.4,7.66,1
3466.47,0,7.1,7.667,1
3470.04,0,8.1,7.676,1
3473.61,0,7.9,7.684,1
3477.18,0,8.4,7.692,1
3480.75,0,8,7.701,1
3484.32,0,7.5,7.71,1
3487.89,0,7.2,7.718,1
3491.46,0,8.9,7.725,1
3495.03,0,7.8,7.734,1
3498.6,0,8,7.743,1
3502.17,0,8,7.751,1
3505.74,0,7.7,7.759,1
3509.31,0,8.1,7.767,1
3512.88,0,8.1,7.775,1
3516.45,0,8.6,7.784,1
3520.02,0,8.6,7.793,1
3523.59,0,8.7,7.802,1
3527.16,0,8.9,7.812,1
3530.73,0,8.9,7.821,1
3534.3,0,8.7,7.83,1
3537.87,0,10,7.84,1
3541.44,0,10,7.85,1
3545.01,0,9.1,7.86,1
3548.58,0,9.1,7.869,1
3552.15,0,9.2,7.879,1
3555.72,0,8.6,7.888,1
3559.29,0,7.3,7.896,1
3562.86,0,7.6,7.904,1
3566.43,0,7.6,7.912,1
3570,0,7.6,7.92,1
3573.57,0,8.6,7.928,1
3577.14,0,8.2,7.936,1
3580.71,0,9,7.945,1
3584.28,0,9,7.954,1
3587.85,0,8.9,7.962,1
3591.42,0,9.2,7.971,1
3594.99,0,15.8,7.984,1
3598.56,0,9.7,7.987,1
3602.13,0,9.3,7.997,1
3605.7,0,9.4,8.007,1
3609.27,0,9.8,8.017,1
3612.84,0,9.5,8.026,1
3616.41,0,9.2,8.035,1
3619.98,0,8.5,8.044,1
3623.55,0,9.5,8.052,1
3627.12,0,8.5,8.061,1
3630.69,0,7.8,8.069,1
3634.26,0,8.1,8.077,1
3637.83,0,8.5,8.085,1
3641.4,0,8.2,8.094,1
3644.97,0,8.6,8.103,1
3648.54,0,8.9,8.112,1
3652.11,0,8.4,8.12,1
3655.68,0,7.4,8.128,1
3659.25,0,7.3,8.135,1
3662.82,0,7.6,8.143,1
3666.39,0,7.9,8.152,1
3669.96,0,7.7,8.16,1
3673.53,0,7.3,8.167,1
3677.1,0,7.4,8.175,1
3680.67,0,7.8,8.183,1
3684.24,0,7.6,8.19,1
3687.81,0,7.6,8.198,1
3691.38,0,7.5,8.206,1
3694.95,0,7.1,8.213,1
3698.52,0,7.1,8.221,1
3702.09,0,6.9,8.228,1
3705.66,0,7.7,8.236,1
3709.23,0,9.6,8.246,1
3712.8,0,9.6,8.255,1
3716.37,0,9.5,8.265,1
3719.94,0,8.9,8.275,1
3723.51,0,7.5,8.283,1
3727.08,0,7,8.291,1
3730.65,0,6.7,8.298,1
3734.22,0,7.7,8.307,1
3737.79,0,7.7,8.315,1
3741.36,0,7.9,8.323,1
3744.93,0,8.1,8.332,1
3748.5,0,8.3,8.341,1
3752.07,0,7.9,8.349,1
3755.64,0,8.3,8.357,1
3759.21,0,8.5,8.367,1
3762.78,0,7.9,8.376,1
3766.35,0,7.3,8.385,1
3769.92,0,7.8,8.393,1
3773.49,0,8,8.401,1
3777.06,0,7.9,8.41,1
3780.63,0,7.9,8.419,1
3784.2,0,7.9,8.428,1
3787.77,0,8.7,8.437,1
3791.34,0,8,8.445,1
3794.91,0,7.7,8.453,1
3798.48,0,8.4,8.462,1
3802.05,0,8.1,8.47,1
3805.62,0,8.9,8.479,1
3809.19,0,8.7,8.49,1
3812.76,0,8.5,8.499,1
3816.33,0,8.2,8.508,1
3819.9,0,9.1,8.518,1
3823.47,0,9.2,8.527,1
3827.04,0,9,8.537,1
3830.61,0,8.6,8.545,1
3834.18,0,7.5,8.553,1
3837.75,0,7.9,8.563,1
3841.32,0,8.4,8.571,1
3844.89,0,7.8,8.58,1
3848.46,0,8,8.588,1
3852.03,0,7.7,8.596,1
3855.6,0,7.5,8.604,1
3859.17,0,8.5,8.612,1
3862.74,0,7.9,8.62,1
3866.31,0,7.2,8.628,1
3869.88,0,7.2,8.635,1
3873.45,0,7.9,8.643,1
3877.02,0,8,8.651,1
3880.59,0,8.5,8.658,1
3884.16,0,8.9,8.667,1
3887.73,0,8.8,8.677,1
3891.3,0,8.6,8.686,1
3894.87,0,8.2,8.694,1
3898.44,0,8.9,8.703,1
3902.01,0,8.9,8.713,1
3905.58,0,8.5,8.722,1
3909.15,0,8.3,8.73,1
3912.72,0,8.3,8.738,1
3919.86,0,8.2,8.755,1
3923.43,0,8.2,8.763,1
3927,0,7.9,8.771,1
3930.57,0,8.4,8.78,1
3934.14,0,8.5,8.789,1
3937.71,0,8.5,8.797,1
3941.28,0,8.6,8.806,1
3944.85,0,9.2,8.816,1
3948.42,0,9.2,8.825,1
3951.99,0,9.2,8.835,1
3955.56,0,8.6,8.844,1
3959.13,0,7.8,8.851,1
3962.7,0,8.1,8.86,1
3966.27,0,7.9,8.867,1
3969.84,0,8.1,8.875,1
3973.41,0,8.5,8.884,1
3976.98,0,8.6,8.892,1
3980.55,0,8.6,8.901,1
3984.12,0,8.4,8.91,1
3987.69,0,8.7,8.918,1
3991.26,0,9.2,8.927,1
3994.83,0,9.5,8.937,1
3998.4,0,9.6,8.947,1
4001.97,0,9.2,8.956,1
4005.54,0,9.1,8.965,1
4009.11,0,8.9,8.974,1
4012.68,0,8.9,8.983,1
4016.25,0,8.6,8.991,1
4019.82,0,8.6,9,1
4023.39,0,8.4,9.009,1
4026.96,0,8.8,9.018,1
4030.53,0,8.4,9.027,1
4034.1,0,8.7,9.036,1
4037.67,0,8.9,9.045,1
4041.24,0,7.6,9.053,1
4044.81,0,7.4,9.06,1
4048.38,0,7,9.067,1
4051.95,0,7.3,9.074,1
4055.52,0,8.3,9.083,1
4059.09,0,9.9,9.093,1
4062.66,0,9.9,9.103,1
4066.23,0,9.9,9.113,1
4069.8,0,9.4,9.122,1
4073.37,0,8.9,9.132,1
4076.94,0,8.4,9.141,1
4080.51,0,8.5,9.15,1
4084.08,0,8.1,9.159,1
4087.65,0,7.5,9.167,1
4091.22,0,7,9.174,1
4094.79,0,7.9,9.182,1
4098.36,0,8.5,9.191,1
4101.93,0,7,9.197,1
4105.5,0,7,9.204,1
4109.07,0,4.7,9.21,1
4112.64,0,7.3,9.217,1
4116.21,0,8.6,9.228,1
4119.78,0,7.3,9.235,1
4123.35,0,7.7,9.243,1
4126.92,0,8.6,9.252,1
4130.49,0,8.1,9.261,1
4134.06,0,7.4,9.27,1
4137.63,0,8.1,9.278,1
4141.2,0,8.3,9.287,1
4144.77,0,7.7,9.295,1
4148.34,0,7.1,9.304,1
4151.91,0,7.4,9.313,1
4155.48,0,7.2,9.321,1
4159.05,0,7.6,9.329,1
4162.62,0,7.4,9.337,1
4166.19,0,7.2,9.345,1
4169.76,0,7.2,9.353,1
4173.33,0,7.5,9.36,1
4176.9,0,7.3,9.368,1
4180.47,0,7.2,9.376,1
4184.04,0,7.2,9.383,1
4187.61,0,6.8,9.391,1
4191.18,0,7.3,9.399,1
4194.75,0,7.6,9.407,1
4198.32,0,8,9.416,1
4201.89,0,8.5,9.427,1
4205.46,0,8.2,9.437,1
4209.03,0,8.1,9.445,1
4212.6,0,8.1,9.454,1
4216.17,0,8.7,9.464,1
4219.74,0,8.5,9.473,1
4223.31,0,8.1,9.484,1
4226.88,0,8.1,9.492,1
4230.45,0,8.6,9.502,1
4234.02,0,8.6,9.512,1
4237.59,0,8.5,9.521,1
4241.16,0,8.6,9.531,1
4244.73,0,8.6,9.539,1
4248.3,0,8.7,9.548,1
4251.87,0,9.1,9.559,1
4255.44,0,8.7,9.569,1
4259.01,0,8.7,9.578,1
4262.58,0,8.5,9.587,1
4266.15,0,8.4,9.596,1
4269.72,0,7.6,9.605,1
4273.29,0,8.2,9.615,1
4276.86,0,7.5,9.624,1
4280.43,0,7.8,9.632,1
4284,0,7.8,9.64,1
4287.57,0,8.1,9.649,1
4291.14,0,8.8,9.659,1
4294.71,0,8.9,9.669,1
4298.28,0,9.1,9.679,1
4301.85,0,8.5,9.688,1
4305.42,0,8.4,9.696,1
4308.99,0,8.7,9.705,1
4312.56,0,9.1,9.713,1
4316.13,0,8.8,9.723,1
4319.7,0,8.4,9.731,1
4323.27,0,8.1,9.74,1
4326.84,0,7.9,9.748,1
4330.41,0,8.1,9.756,1
4333.98,0,8.5,9.766,1
4337.55,0,8.7,9.774,1
4341.12,0,8.7,9.783,1
4344.69,0,9.1,9.792,1
4348.26,0,9.5,9.801,1
4351.83,0,9.7,9.811,1
4355.4,0,9.3,9.82,1
4358.97,0,9.1,9.83,1
4362.54,0,8.8,9.839,1
4366.11,0,8.7,9.846,1
4369.68,0,9.7,9.856,1
4373.25,0,9.9,9.865,1
4376.82,0,10,9.875,1
4380.39,0,10,9.885,1
4383.96,0,10,9.894,1
4387.53,0,10,9.904,1
4391.1,0,9.7,9.913,1
4394.67,0,9.4,9.921,1
4398.24,0,9.1,9.93,1
4401.81,0,9.3,9.939,1
4405.38,0,10.1,9.95,1
4408.95,0,9.4,9.96,1
4412.52,0,9.2,9.969,1
4416.09,0,8.9,9.977,1
4419.66,0,9,9.986,1
4423.23,0,9,9.995,1
4426.8,0,9.2,10.004,1
4430.37,0,8.7,10.012,1
4433.94,0,8.9,10.019,1
4437.51,0,8.9,10.028,1
4441.08,0,7.8,10.036,1
4444.65,0,8.3,10.044,1
4448.22,0,8.9,10.053,1
4451.79,0,8.9,10.062,1
4455.36,0,8.1,10.07,1
4458.93,0,7.8,10.076,1
4462.5,0,8.3,10.084,1
4466.07,0,8.7,10.093,1
4469.64,0,8.5,10.102,1
4473.21,0,10,10.112,1
4476.78,0,9.5,10.122,1
4480.35,0,9.2,10.131,1
4483.92,0,9.4,10.141,1
4487.49,0,9.5,10.152,1
4491.06,0,9.4,10.161,1
4494.63,0,9.3,10.17,1
4498.2,0,9,10.18,1
4501.77,0,8.3,10.188,1
4505.34,0,8.4,10.197,1
4508.91,0,8,10.206,1
4512.48,0,8.2,10.215,1
4516.05,0,8.2,10.223,1
4519.62,0,8.2,10.231,1
4523.19,0,8.2,10.239,1
4526.76,0,8.2,10.247,1
4530.33,0,8.2,10.255,1
4533.9,0,8,10.264,1
4537.47,0,7.9,10.287,1
4541.04,0,8.1,10.293,1
4544.61,0,8.5,10.3,1
4548.18,0,8.8,10.311,1
4551.75,0,8.4,10.321,1
4555.32,0,8.5,10.329,1
4558.89,0,8.5,10.338,1
4562.46,0,8.7,10.347,1
4566.03,0,9.1,10.355,1
4569.6,0,8.4,10.363,1
4573.17,0,8.5,10.372,1
4576.74,0,8.9,10.38,1
4580.31,0,8.6,10.389,1
4583.88,0,8.9,10.397,1
4587.45,0,8.9,10.405,1
4591.02,0,9.6,10.415,1
4594.59,0,10.3,10.426,1
4598.16,0,9.5,10.436,1
4601.73,0,9.8,10.445,1
4605.3,0,8.8,10.454,1
4608.87,0,9,10.462,1
4612.44,0,8.3,10.471,1
4616.01,0,6,10.477,1
4619.58,0,4.7,10.482,1
4623.15,0,7.4,10.489,1
4626.72,0,7.5,10.496,1
4630.29,0,7.7,10.504,1
4633.86,0,7.3,10.511,1
4637.43,0,7.5,10.519,1
4641,0,7.9,10.526,1
4644.57,0,8,10.534,1
4648.14,0,8.4,10.542,1
4651.71,0,6.7,10.549,1
4655.28,0,7,10.556,1
4658.85,0,7.2,10.565,1
4662.42,0,7.6,10.572,1
4665.99,0,7.7,10.58,1
4669.56,0,7.7,10.589,1
4673.13,0,10,10.599,1
4676.7,0,9.7,10.609,1
4680.27,0,9.3,10.62,1
4683.84,0,9,10.63,1
4687.41,0,8.4,10.639,1
4690.98,0,8,10.648,1
4694.55,0,8.9,10.656,1
4698.12,0,8.5,10.664,1
4701.69,0,9,10.675,1
4705.26,0,8.9,10.683,1
4708.83,0,9.5,10.694,1
4712.4,0,9.4,10.703,1
4715.97,0,10,10.713,1
4719.54,0,9.7,10.723,1
4723.11,0,9,10.733,1
4726.68,0,9.7,10.743,1
4730.25,0,10.5,10.753,1
4733.82,0,10.4,10.764,1
4737.39,0,9.4,10.773,1
4740.96,0,8.1,10.783,1
4744.53,0,8.2,10.792,1
4748.1,0,7.9,10.801,1
4751.67,0,8,10.81,1
4755.24,0,8.4,10.82,1
4758.81,0,7.9,10.829,1
4762.38,0,7.9,10.838,1
4765.95,0,7.7,10.846,1
4769.52,0,7.8,10.855,1
4773.09,0,8.8,10.863,1
4776.66,0,5.2,10.869,1
4780.23,0,1.6,10.876,1
4783.8,0,0,10.877,1
4787.37,0,0,10.877,1
4790.94,0,0,10.877,1
4794.51,0,0.4,10.878,1
4798.08,0,1.6,10.88,1
4801.65,0,2.4,10.882,1
4805.22,0,0,10.883,1
4808.79,0,0,10.883,1
4812.36,0,0.6,10.883,1
4815.93,0,2.8,10.886,1
4823.07,0,5.2,10.894,1
4826.64,0,4.8,10.899,1
4830.21,0,4.4,10.904,1
4833.78,0,3.7,10.909,1
4837.35,0,2.9,10.912,1
4840.92,0,2,10.914,1
4844.49,0,1.1,10.914,1
4848.06,0,1.7,10.916,1
4851.63,0,2.1,10.918,1
4855.2,0,2.6,10.92,1
4858.77,0,4.7,10.925,1
4862.34,0,4.6,10.929,1
4865.91,0,4.4,10.934,1
4869.48,0,2.9,10.937,1
4873.05,0,3.9,10.941,1
4876.62,0,3.9,10.945,1
4880.19,0,4,10.949,1
4883.76,0,5.2,10.953,1
4887.33,0,2.6,10.957,1
4890.9,0,1.8,10.959,1
4894.47,0,1.8,10.961,1
4898.04,0,2.4,10.964,1
4901.61,0,2.5,10.967,1
4905.18,0,0.4,10.968,1
4908.75,0,0,10.969,1
4912.32,0,1.5,10.971,1
4915.89,0,2.4,10.973,1
4919.46,0,2.5,10.977,1
4923.03,0,2.7,10.98,1
4926.6,0,2.6,10.983,1
4930.17,0,2.5,10.986,1
4933.74,0,2.3,10.989,1
4937.31,0,2.2,10.992,1
4940.88,0,2.9,10.995,1
4944.45,0,3,10.998,1
4948.02,0,2.7,11.001,1
4951.59,0,2.8,11.004,1
4955.16,0,3.2,11.007,1
4958.73,0,2.7,11.01,1
4962.3,0,2.7,11.013,1
4965.87,0,2.6,11.016,1
4969.44,0,2.9,11.019,1
4973.01,0,2.6,11.022,1
4976.58,0,0,11.023,1
4980.15,0,1.3,11.025,1
4983.72,0,2.7,11.027,1
4987.29,0,2.1,11.029,1
4990.86,0,2.2,11.031,1
4994.43,0,1.8,11.033,1
4998,0,2.2,11.036,1
5001.57,0,2.2,11.038,1
5005.14,0,2.2,11.04,1
5008.71,0,2.4,11.043,1
5012.28,0,2.4,11.045,1
5015.85,0,2,11.048,1
5019.42,0,0.6,11.05,1
5022.99,0,0.3,11.05,1
5026.56,0,0,11.051,1
5030.13,0,0,11.052,1
5033.7,0,0,11.052,1
5037.27,0,0,11.053,1
5040.84,0,0,11.053,1
5044.41,0,0,11.053,1
5047.98,0,0,11.053,1
5051.55,0,0,11.053,1
5055.12,0,1.3,11.053,1
5058.69,0,2.6,11.055,1
5062.26,0,2,11.057,1
5065.83,0,1.7,11.059,1
5069.4,0,1.9,11.062,1
5072.97,0,1.3,11.063,1
5076.54,0,0.6,11.063,1
5080.11,0,0,11.064,1
5083.68,0,1.2,11.065,1
5087.25,0,2.1,11.067,1
5090.82,0,2.2,11.069,1
5094.39,0,3.1,11.072,1
5097.96,0,3.9,11.076,1
5101.53,0,3.6,11.08,1
5105.1,0,4.7,11.085,1
5108.67,0,4.5,11.09,1
5112.24,0,0,11.092,1
5115.81,0,0,11.093,1
5119.38,0,0,11.095,1
5122.95,0,0,11.095,1
5126.52,0,1.7,11.096,1
5130.09,0,2.1,11.098,1
5133.66,0,2.5,11.1,1
5137.23,0,2.5,11.103,1
5140.8,0,2.4,11.105,1
5144.37,0,2.1,11.11,1
5147.94,0,2.1,11.112,1
5151.51,0,2.1,11.114,1
5155.08,0,2.1,11.116,1
5158.65,0,1.7,11.117,1
5162.22,0,1.3,11.119,1
5165.79,0,1.2,11.12,1
5169.36,0,0,11.12,1
5172.93,0,0,11.121,1
5176.5,0,0,11.121,1
5180.07,0,0.9,11.122,1
5183.64,0,0.9,11.123,1
5187.21,0,0,11.123,1
5190.78,0,0,11.123,1
5194.35,0,0,11.123,1
5197.92,0,0,11.123,1
5201.49,0,0,11.123,1
5205.06,0,0,11.123,1
5208.63,0,0,11.123,1
5212.2,0,0,11.124,1
5215.77,0,0,11.124,1
5219.34,0,2.7,11.128,1
5222.91,0,2.3,11.13,1
5226.48,0,2.4,11.132,1
5230.05,0,2.4,11.135,1
5233.62,0,0,11.136,1
5237.19,0,0,11.137,1
5240.76,0,2.5,11.139,1
5244.33,0,2.7,11.142,1
5247.9,0,2.3,11.145,1
5251.47,0,2.7,11.147,1
5255.04,0,2.8,11.149,1
5258.61,0,2.8,11.151,1
5262.18,0,2.8,11.154,1
5265.75,0,2.8,11.157,1
5269.32,0,2.8,11.159,1
5272.89,0,2.7,11.162,1
5276.46,0,2.6,11.165,1
5280.03,0,2.8,11.169,1
5283.6,0,2.6,11.172,1
5287.17,0,2.8,11.174,1
5290.74,0,2.7,11.177,1
5294.31,0,2.7,11.18,1
5297.88,0,2,11.184,1
5301.45,0,2.1,11.186,1
5305.02,0,2.3,11.188,1
5308.59,0,2.3,11.19,1
5312.16,0,2.4,11.193,1
5315.73,0,2.8,11.197,1
5319.3,0,3,11.2,1
5322.87,0,3,11.203,1
5326.44,0,2.4,11.206,1
